GameID,PlayerKey,PlayerGame,Position,GameDist,CumulativeDist,StadiumType,FieldType,Weather,InjurySeverity
43119-11,43119,11,CB,2573.23,31537.22,Outdoor,Synthetic,PartlyCloudy,0
43119-12,43119,12,CB,3153.83,34691.05,Outdoor,Synthetic,Cloudy,1
43119-13,43119,13,CB,3173.37,37864.42,Outdoor,Natural,Clear,0
43119-14,43119,14,CB,2826.4,40690.82,Outdoor,Natural,PartlyCloudy,0
43119-15,43119,15,CB,3462.54,44153.36,Outdoor,Synthetic,Cloudy,0
43119-16,43119,16,CB,2694.19,46847.55,Outdoor,Synthetic,Cloudy,0
43119-17,43119,17,CB,2422.7,49270.25,Outdoor,Natural,Rain,0
43119-18,43119,18,CB,3565.58,52835.83,Outdoor,Natural,Cloudy,0
43119-19,43119,19,CB,2515.18,55351.01,Outdoor,Natural,Unknown,0
43119-2,43119,2,CB,2242.28,5597.16,Indoor,Synthetic,PartlyCloudy,0
43119-20,43119,20,CB,4517.92,59868.93,Outdoor,Natural,Clear,0
43119-21,43119,21,CB,2950.16,62819.09,Outdoor,Synthetic,Cloudy,0
43119-22,43119,22,CB,2704.04,65523.13,Outdoor,Natural,Rain,0
43119-23,43119,23,CB,1780.34,67303.47,Outdoor,Natural,Clear,0
43119-24,43119,24,CB,2572.28,69875.75,Indoor,Synthetic,Clear,0
43119-25,43119,25,CB,2631.53,72507.28,Outdoor,Natural,Clear,0
43119-26,43119,26,CB,2459.9700000000003,74967.25,Indoor,Synthetic,Cloudy,0
43119-27,43119,27,CB,596.87,75564.12,Unknown,Synthetic,Clear,0
43119-28,43119,28,CB,2704.96,78269.08,Outdoor,Natural,Clear,0
43119-29,43119,29,CB,2878.87,81147.95,Outdoor,Natural,Clear,0
43119-3,43119,3,CB,3091.15,8688.310000000001,Outdoor,Synthetic,Clear,0
43119-30,43119,30,CB,2671.24,83819.19,Unknown,Synthetic,Rain,0
43119-31,43119,31,CB,3143.52,86962.71,Outdoor,Natural,Clear,0
43119-32,43119,32,CB,3845.41,90808.12,Outdoor,Natural,Clear,0
43119-4,43119,4,CB,2850.68,11538.99,Outdoor,Synthetic,Clear,0
43119-5,43119,5,CB,3396.11,14935.1,Outdoor,Natural,Clear,0
43119-6,43119,6,CB,3303.7200000000003,18238.82,Outdoor,Synthetic,Cloudy,0
43119-7,43119,7,CB,2270.66,20509.48,Outdoor,Synthetic,Cloudy,0
43119-8,43119,8,CB,2565.57,23075.05,Outdoor,Synthetic,Rain,0
43119-9,43119,9,CB,2640.2200000000003,25715.27,Outdoor,Natural,PartlyCloudy,0
43229-1,43229,1,S,1522.08,1522.08,Outdoor,Natural,PartlyCloudy,0
43229-10,43229,10,S,3047.63,22985.65,Unknown,Natural,PartlyCloudy,0
43229-11,43229,11,S,2339.67,25325.32,Indoor,Synthetic,Unknown,0
43229-12,43229,12,S,2659.55,27984.87,Unknown,Natural,Clear,0
43229-13,43229,13,S,2700.53,30685.4,Unknown,Natural,PartlyCloudy,0
43229-14,43229,14,S,2274.79,32960.19,Outdoor,Natural,Cloudy,0
43229-15,43229,15,S,2026.62,34986.81,Outdoor,Synthetic,Unknown,2
43229-16,43229,16,S,1892.55,36879.36,Unknown,Natural,Clear,0
43229-17,43229,17,S,1925.29,38804.65,Outdoor,Synthetic,Clear,0
43229-18,43229,18,S,1915.76,40720.41,Outdoor,Natural,Clear,0
43229-19,43229,19,S,2224.23,42944.64,Unknown,Natural,Clear,0
43229-2,43229,2,S,1587.06,3109.14,Unknown,Natural,Cloudy,0
43229-20,43229,20,S,2400.81,45345.45,Unknown,Natural,Clear,0
43229-21,43229,21,S,3520.17,48865.62,Outdoor,Natural,Clear,0
43229-22,43229,22,S,2879.2000000000003,51744.82,Outdoor,Natural,Clear,0
43229-23,43229,23,S,3734.21,55479.03,Outdoor,Synthetic,Clear,0
43229-24,43229,24,S,2875.58,58354.61,Outdoor,Natural,Cloudy,0
43229-25,43229,25,S,2458.22,60812.83,Unknown,Natural,Clear,0
43229-26,43229,26,S,2395.78,63208.61,Unknown,Natural,PartlyCloudy,0
43229-27,43229,27,S,2987.57,66196.18000000001,Outdoor,Natural,Clear,0
43229-28,43229,28,S,3274.7200000000003,69470.9,Unknown,Natural,Unknown,0
43229-29,43229,29,S,3552.45,73023.35,Outdoor,Natural,Unknown,0
43229-3,43229,3,S,1768.09,4877.23,Unknown,Natural,Clear,0
43229-30,43229,30,S,3005.03,76028.38,Unknown,Natural,PartlyCloudy,0
43229-31,43229,31,S,3259.84,79288.22,Outdoor,Natural,PartlyCloudy,0
43229-4,43229,4,S,1989.17,6866.4,Unknown,Natural,Clear,0
43229-5,43229,5,S,3071.7,9938.1,Unknown,Synthetic,Cloudy,0
43229-6,43229,6,S,373.84,10311.94,Outdoor,Natural,Clear,0
43229-7,43229,7,S,3110.8,13422.74,Unknown,Natural,Clear,0
43229-8,43229,8,S,3370.68,16793.42,Outdoor,Synthetic,Rain,0
43229-9,43229,9,S,3144.6,19938.02,Outdoor,Natural,PartlyCloudy,0
43478-1,43478,1,LB,2292.23,2292.23,Outdoor,Natural,Clear,0
43478-10,43478,10,LB,1804.03,19707.67,Outdoor,Natural,Clear,0
43478-11,43478,11,LB,2078.64,21786.31,Outdoor,Synthetic,Cloudy,0
43478-12,43478,12,LB,1923.12,23709.43,Outdoor,Natural,Cloudy,0
43478-13,43478,13,LB,1221.35,24930.78,Outdoor,Natural,PartlyCloudy,0
43478-14,43478,14,LB,1650.68,26581.46,Unknown,Synthetic,PartlyCloudy,0
43478-15,43478,15,LB,1543.43,28124.89,Outdoor,Natural,Snow,0
43478-16,43478,16,LB,3213.61,31338.5,Outdoor,Natural,Rain,0
43478-17,43478,17,LB,1772.0700000000002,33110.57,Outdoor,Natural,PartlyCloudy,0
43478-18,43478,18,LB,2358.5,35469.07,Outdoor,Natural,Cloudy,0
43478-19,43478,19,LB,2001.47,37470.54,Outdoor,Natural,Clear,0
43478-2,43478,2,LB,2060.34,4352.57,Outdoor,Natural,Clear,0
43478-20,43478,20,LB,1859.55,39330.09,Outdoor,Natural,Clear,0
43478-21,43478,21,LB,1966.03,41296.12,Outdoor,Synthetic,PartlyCloudy,0
43478-22,43478,22,LB,1989.37,43285.49,Outdoor,Natural,Cloudy,0
43478-23,43478,23,LB,1721.02,45006.51,Outdoor,Natural,Clear,0
43478-24,43478,24,LB,1524.93,46531.44,Outdoor,Natural,Clear,0
43478-25,43478,25,LB,1750.4,48281.84,Outdoor,Natural,Clear,0
43478-26,43478,26,LB,1624.21,49906.05,Outdoor,Natural,Clear,0
43478-27,43478,27,LB,1698.34,51604.39,Outdoor,Natural,Clear,0
43478-28,43478,28,LB,2038.9,53643.29,Outdoor,Natural,PartlyCloudy,0
43478-29,43478,29,LB,1041.94,54685.23,Outdoor,Natural,Cloudy,0
43478-3,43478,3,LB,2371.44,6724.01,Outdoor,Natural,Clear,0
43478-30,43478,30,LB,1995.44,56680.67,Indoor,Synthetic,Indoor,0
43478-31,43478,31,LB,1481.3,58161.97,Outdoor,Natural,PartlyCloudy,0
43478-4,43478,4,LB,1588.98,8312.99,Outdoor,Natural,Cloudy,0
43478-5,43478,5,LB,1747.37,10060.36,Outdoor,Natural,Clear,0
43478-6,43478,6,LB,1612.11,11672.47,Outdoor,Natural,Clear,0
43478-7,43478,7,LB,2135.54,13808.01,Indoor,Synthetic,Indoor,0
43478-8,43478,8,LB,2069.76,15877.77,Indoor,Synthetic,Cloudy,0
43478-9,43478,9,LB,2025.87,17903.64,Outdoor,Natural,Cloudy,0
43483-1,43483,1,CB,3474.86,3474.86,Indoor,Synthetic,Unknown,0
43483-10,43483,10,CB,3172.08,34540.5,Outdoor,Synthetic,Clear,0
43483-11,43483,11,CB,2730.76,37271.26,Indoor,Synthetic,Unknown,0
43483-12,43483,12,CB,3432.46,40703.72,Outdoor,Synthetic,Unknown,0
43483-13,43483,13,CB,3325.2,44028.92,Unknown,Synthetic,Clear,0
43483-14,43483,14,CB,3284.75,47313.67,Outdoor,Natural,Clear,0
43483-15,43483,15,CB,3077.94,50391.61,Indoor,Synthetic,Unknown,0
43483-16,43483,16,CB,3323.95,53715.56,Outdoor,Natural,Clear,0
43483-17,43483,17,CB,2866.51,56582.07,Outdoor,Natural,PartlyCloudy,0
43483-18,43483,18,CB,3792.32,60374.39,Indoor,Synthetic,Unknown,0
43483-19,43483,19,CB,3321.63,63696.02,Outdoor,Synthetic,Clear,0
43483-2,43483,2,CB,3765.44,7240.3,Outdoor,Natural,PartlyCloudy,0
43483-20,43483,20,CB,2916.21,66612.23,Indoor,Synthetic,Unknown,0
43483-21,43483,21,CB,3948.9,70561.13,Unknown,Synthetic,PartlyCloudy,0
43483-22,43483,22,CB,2979.45,73540.58,Indoor,Synthetic,Unknown,0
43483-23,43483,23,CB,3694.84,77235.42,Outdoor,Natural,Clear,0
43483-24,43483,24,CB,3614.71,80850.13,Indoor,Synthetic,Clear,0
43483-25,43483,25,CB,3221.56,84071.69,Outdoor,Natural,Clear,0
43483-26,43483,26,CB,2586.89,86658.58,Outdoor,Synthetic,Clear,0
43483-27,43483,27,CB,3587.54,90246.12,Indoor,Synthetic,Unknown,0
43483-28,43483,28,CB,3209.88,93456.0,Indoor,Synthetic,Clear,0
43483-29,43483,29,CB,3321.75,96777.75,Indoor,Synthetic,Unknown,0
43483-3,43483,3,CB,4628.18,11868.48,Indoor,Natural,Indoor,0
43483-30,43483,30,CB,3325.48,100103.23,Indoor,Synthetic,Clear,0
43483-31,43483,31,CB,3759.86,103863.09,Indoor,Synthetic,Unknown,0
43483-32,43483,32,CB,3263.61,107126.7,Unknown,Synthetic,Cloudy,0
43483-4,43483,4,CB,3546.62,15415.1,Indoor,Synthetic,Unknown,0
43483-5,43483,5,CB,3301.39,18716.49,Indoor,Synthetic,Unknown,0
43483-6,43483,6,CB,3321.37,22037.86,Outdoor,Natural,Clear,0
43483-7,43483,7,CB,3840.97,25878.83,Outdoor,Natural,Rain,0
43483-8,43483,8,CB,2865.85,28744.68,Indoor,Synthetic,Unknown,0
43483-9,43483,9,CB,2623.74,31368.42,Indoor,Synthetic,Unknown,0
43488-1,43488,1,DL,1601.84,1601.84,Outdoor,Synthetic,Clear,0
43488-10,43488,10,DL,1935.62,12959.96,Outdoor,Natural,Clear,0
43488-11,43488,11,DL,1316.5,14276.46,Outdoor,Natural,PartlyCloudy,0
43488-12,43488,12,DL,1394.38,15670.84,Outdoor,Synthetic,Cloudy,0
43488-13,43488,13,DL,1094.7,16765.54,Outdoor,Synthetic,Cloudy,0
43488-14,43488,14,DL,984.53,17750.07,Outdoor,Synthetic,Cloudy,0
43488-15,43488,15,DL,1261.48,19011.55,Outdoor,Natural,Rain,0
43488-16,43488,16,DL,819.04,19830.59,Indoor,Synthetic,Indoor,0
43488-17,43488,17,DL,619.29,20449.88,Outdoor,Synthetic,Clear,0
43488-18,43488,18,DL,573.29,21023.17,Outdoor,Synthetic,PartlyCloudy,0
43488-19,43488,19,DL,867.44,21890.61,Outdoor,Natural,Clear,0
43488-2,43488,2,DL,1038.43,2640.27,Indoor,Synthetic,PartlyCloudy,0
43488-20,43488,20,DL,872.64,22763.25,Outdoor,Synthetic,PartlyCloudy,0
43488-21,43488,21,DL,1024.55,23787.8,Outdoor,Synthetic,Clear,0
43488-22,43488,22,DL,1263.19,25050.99,Outdoor,Natural,Clear,0
43488-23,43488,23,DL,816.75,25867.74,Outdoor,Synthetic,PartlyCloudy,0
43488-24,43488,24,DL,1085.26,26953.0,Outdoor,Synthetic,Cloudy,0
43488-25,43488,25,DL,834.61,27787.61,Outdoor,Natural,PartlyCloudy,0
43488-26,43488,26,DL,969.35,28756.96,Outdoor,Natural,Cloudy,0
43488-27,43488,27,DL,975.16,29732.12,Outdoor,Synthetic,Clear,0
43488-28,43488,28,DL,984.82,30716.94,Outdoor,Synthetic,Clear,0
43488-3,43488,3,DL,1454.56,4094.83,Outdoor,Synthetic,Clear,0
43488-4,43488,4,DL,1336.23,5431.0599999999995,Outdoor,Synthetic,Clear,0
43488-5,43488,5,DL,1273.79,6704.85,Outdoor,Natural,Clear,0
43488-6,43488,6,DL,1574.3,8279.15,Outdoor,Synthetic,Cloudy,0
43488-7,43488,7,DL,449.76,8728.91,Outdoor,Synthetic,Cloudy,0
43488-8,43488,8,DL,787.44,9516.35,Outdoor,Synthetic,PartlyCloudy,0
43488-9,43488,9,DL,1507.99,11024.34,Outdoor,Synthetic,Cloudy,0
43489-1,43489,1,S,3194.26,3194.26,Indoor,Synthetic,Unknown,0
43489-10,43489,10,S,3451.94,29176.92,Unknown,Synthetic,PartlyCloudy,0
43489-11,43489,11,S,2700.37,31877.29,Outdoor,Natural,Clear,0
43489-12,43489,12,S,2601.45,34478.74,Outdoor,Natural,Clear,0
43489-13,43489,13,S,2487.46,36966.2,Unknown,Synthetic,Clear,0
43489-14,43489,14,S,858.03,37824.23,Unknown,Synthetic,Cloudy,0
43489-15,43489,15,S,1481.32,39305.55,Indoor,Natural,Clear,0
43489-16,43489,16,S,2494.62,41800.17,Unknown,Synthetic,Rain,0
43489-17,43489,17,S,2426.01,44226.18,Indoor,Synthetic,Unknown,0
43489-18,43489,18,S,3316.92,47543.1,Unknown,Synthetic,PartlyCloudy,0
43489-19,43489,19,S,2519.81,50062.91,Unknown,Synthetic,PartlyCloudy,0
43489-2,43489,2,S,3062.7,6256.96,Unknown,Synthetic,Cloudy,0
43489-20,43489,20,S,2567.83,52630.74,Outdoor,Natural,Cloudy,0
43489-21,43489,21,S,2807.52,55438.26,Unknown,Synthetic,Rain,0
43489-22,43489,22,S,2399.72,57837.98,Outdoor,Synthetic,PartlyCloudy,0
43489-23,43489,23,S,2860.19,60698.17,Unknown,Synthetic,Cloudy,0
43489-24,43489,24,S,2494.89,63193.06,Outdoor,Natural,Cloudy,0
43489-25,43489,25,S,2747.26,65940.32,Unknown,Synthetic,Cloudy,0
43489-26,43489,26,S,2499.63,68439.95,Outdoor,Natural,Clear,0
43489-27,43489,27,S,2655.03,71094.98,Unknown,Synthetic,Cloudy,0
43489-3,43489,3,S,3432.2000000000003,9689.16,Outdoor,Natural,Clear,0
43489-4,43489,4,S,2816.08,12505.24,Outdoor,Natural,Cloudy,0
43489-5,43489,5,S,3133.1,15638.34,Unknown,Synthetic,Cloudy,0
43489-6,43489,6,S,1755.61,17393.95,Outdoor,Natural,Clear,0
43489-7,43489,7,S,3315.28,20709.23,Unknown,Synthetic,PartlyCloudy,0
43489-8,43489,8,S,2252.73,22961.96,Unknown,Synthetic,Cloudy,0
43489-9,43489,9,S,2763.02,25724.98,Outdoor,Natural,Clear,0
43490-1,43490,1,OL,1544.87,1544.87,Outdoor,Natural,Clear,0
43490-10,43490,10,OL,1547.01,15108.73,Outdoor,Natural,Cloudy,0
43490-11,43490,11,OL,1349.85,16458.58,Indoor,Synthetic,Unknown,0
43490-12,43490,12,OL,1907.03,18365.61,Outdoor,Natural,Cloudy,0
43490-13,43490,13,OL,1737.44,20103.05,Outdoor,Natural,Clear,0
43490-14,43490,14,OL,1665.83,21768.88,Outdoor,Natural,Clear,0
43490-15,43490,15,OL,1536.14,23305.02,Outdoor,Natural,Cloudy,0
43490-16,43490,16,OL,1915.2,25220.22,Outdoor,Natural,Clear,0
43490-17,43490,17,OL,1575.41,26795.63,Indoor,Synthetic,PartlyCloudy,0
43490-18,43490,18,OL,1597.32,28392.95,Outdoor,Natural,Cloudy,0
43490-19,43490,19,OL,1776.68,30169.63,Outdoor,Natural,Cloudy,0
43490-2,43490,2,OL,1614.06,3158.9300000000003,Outdoor,Natural,Clear,0
43490-20,43490,20,OL,1324.64,31494.27,Outdoor,Natural,Cloudy,0
43490-21,43490,21,OL,1398.2,32892.47,Outdoor,Synthetic,Clear,0
43490-22,43490,22,OL,2239.99,35132.46,Outdoor,Natural,Clear,0
43490-23,43490,23,OL,2369.42,37501.880000000005,Outdoor,Synthetic,Rain,0
43490-24,43490,24,OL,1298.95,38800.83,Outdoor,Natural,Clear,0
43490-25,43490,25,OL,1788.11,40588.94,Outdoor,Natural,Clear,0
43490-26,43490,26,OL,1791.52,42380.46,Unknown,Synthetic,Cloudy,0
43490-27,43490,27,OL,1923.1,44303.56,Outdoor,Natural,Cloudy,0
43490-28,43490,28,OL,1729.7,46033.26,Outdoor,Natural,Cloudy,0
43490-29,43490,29,OL,1681.81,47715.07,Outdoor,Natural,Cloudy,0
43490-3,43490,3,OL,1332.12,4491.05,Indoor,Synthetic,Indoor,0
43490-30,43490,30,OL,1029.56,48744.630000000005,Outdoor,Natural,Rain,0
43490-31,43490,31,OL,1923.32,50667.95,Indoor,Synthetic,Unknown,0
43490-32,43490,32,OL,1542.24,52210.19,Outdoor,Natural,Cloudy,0
43490-4,43490,4,OL,1551.51,6042.56,Outdoor,Natural,Cloudy,0
43490-5,43490,5,OL,1782.09,7824.65,Outdoor,Natural,Clear,0
43490-6,43490,6,OL,1874.27,9698.92,Indoor,Natural,Unknown,0
43490-7,43490,7,OL,1762.22,11461.14,Outdoor,Synthetic,Clear,0
43490-8,43490,8,OL,1405.39,12866.53,Outdoor,Natural,Cloudy,0
43490-9,43490,9,OL,695.19,13561.72,Indoor,Synthetic,PartlyCloudy,1
43505-1,43505,1,OL,2065.09,2065.09,Outdoor,Synthetic,Clear,0
43505-10,43505,10,OL,2181.47,15756.09,Outdoor,Natural,Clear,0
43505-11,43505,11,OL,2183.37,17939.46,Outdoor,Natural,Cloudy,0
43505-12,43505,12,OL,1907.67,19847.13,Outdoor,Natural,Cloudy,0
43505-13,43505,13,OL,635.0600000000001,20482.19,Outdoor,Synthetic,Cloudy,0
43505-14,43505,14,OL,2164.9,22647.09,Outdoor,Natural,Clear,0
43505-15,43505,15,OL,2646.32,25293.41,Outdoor,Natural,Clear,0
43505-16,43505,16,OL,1741.91,27035.32,Outdoor,Natural,Unknown,0
43505-17,43505,17,OL,1698.32,28733.64,Outdoor,Synthetic,Cloudy,0
43505-18,43505,18,OL,1205.34,29938.98,Outdoor,Natural,Clear,0
43505-2,43505,2,OL,1325.98,3391.07,Outdoor,Natural,Cloudy,4
43505-3,43505,3,OL,1456.88,4847.950000000001,Outdoor,Natural,Clear,0
43505-4,43505,4,OL,1413.13,6261.08,Indoor,Synthetic,Unknown,0
43505-5,43505,5,OL,2085.81,8346.89,Unknown,Synthetic,PartlyCloudy,0
43505-6,43505,6,OL,1626.08,9972.97,Outdoor,Natural,PartlyCloudy,0
43505-7,43505,7,OL,482.49,10455.46,Outdoor,Synthetic,Cloudy,0
43505-8,43505,8,OL,1640.92,12096.38,Unknown,Natural,Clear,0
43505-9,43505,9,OL,1478.24,13574.62,Outdoor,Natural,PartlyCloudy,0
43518-1,43518,1,CB,2465.13,2465.13,Outdoor,Natural,Clear,0
43518-2,43518,2,CB,1684.45,4149.58,Outdoor,Synthetic,Clear,0
43518-3,43518,3,CB,1671.33,5820.91,Outdoor,Natural,Clear,0
43518-4,43518,4,CB,1030.98,6851.89,Outdoor,Natural,Cloudy,0
43518-5,43518,5,CB,2081.22,8933.11,Indoor,Synthetic,Unknown,0
43518-6,43518,6,CB,1345.19,10278.3,Indoor,Synthetic,Indoor,4
43523-1,43523,1,OL,1499.16,1499.16,Unknown,Synthetic,Clear,0
43523-10,43523,10,OL,1989.2,17246.94,Indoor,Natural,Unknown,0
43523-11,43523,11,OL,1664.73,18911.67,Outdoor,Natural,PartlyCloudy,0
43523-12,43523,12,OL,1717.16,20628.83,Outdoor,Natural,Clear,0
43523-13,43523,13,OL,1639.68,22268.51,Outdoor,Natural,Unknown,0
43523-14,43523,14,OL,2134.46,24402.97,Outdoor,Natural,Cloudy,0
43523-15,43523,15,OL,1215.9,25618.87,Outdoor,Natural,Clear,0
43523-16,43523,16,OL,1358.33,26977.2,Unknown,Synthetic,Rain,0
43523-17,43523,17,OL,1804.9,28782.1,Outdoor,Natural,Rain,0
43523-18,43523,18,OL,1665.27,30447.37,Outdoor,Natural,PartlyCloudy,0
43523-19,43523,19,OL,1920.86,32368.23,Outdoor,Natural,Cloudy,0
43523-2,43523,2,OL,1506.29,3005.45,Outdoor,Natural,PartlyCloudy,0
43523-20,43523,20,OL,1265.79,33634.020000000004,Indoor,Synthetic,Unknown,0
43523-21,43523,21,OL,1330.84,34964.86,Unknown,Natural,Unknown,0
43523-22,43523,22,OL,1473.59,36438.45,Outdoor,Natural,PartlyCloudy,0
43523-23,43523,23,OL,2153.89,38592.34,Indoor,Synthetic,Clear,0
43523-24,43523,24,OL,370.94,38963.28,Outdoor,Natural,Clear,0
43523-25,43523,25,OL,1719.11,40682.39,Outdoor,Synthetic,Cloudy,0
43523-26,43523,26,OL,1364.49,42046.88,Unknown,Natural,Cloudy,0
43523-27,43523,27,OL,1696.95,43743.83,Outdoor,Natural,Clear,0
43523-28,43523,28,OL,1286.55,45030.38,Outdoor,Natural,PartlyCloudy,0
43523-29,43523,29,OL,1430.13,46460.51,Outdoor,Natural,Clear,0
43523-3,43523,3,OL,2175.63,5181.08,Outdoor,Natural,Unknown,0
43523-30,43523,30,OL,1104.29,47564.8,Unknown,Synthetic,Rain,0
43523-4,43523,4,OL,1637.55,6818.63,Outdoor,Synthetic,Clear,0
43523-5,43523,5,OL,1202.86,8021.49,Outdoor,Natural,Cloudy,0
43523-6,43523,6,OL,1756.0,9777.49,Outdoor,Natural,Rain,0
43523-7,43523,7,OL,1991.16,11768.65,Indoor,Synthetic,Cloudy,0
43523-8,43523,8,OL,1944.57,13713.22,Outdoor,Natural,PartlyCloudy,0
43523-9,43523,9,OL,1544.52,15257.74,Outdoor,Natural,Unknown,0
43527-1,43527,1,OL,1171.99,1171.99,Outdoor,Natural,Clear,0
43527-2,43527,2,OL,384.81,1556.8,Outdoor,Natural,Clear,0
43527-3,43527,3,OL,1527.2,3084.0,Outdoor,Natural,Rain,0
43527-4,43527,4,OL,775.9100000000001,3859.91,Indoor,Synthetic,Indoor,0
43527-5,43527,5,OL,1419.83,5279.74,Outdoor,Natural,Snow,0
43527-6,43527,6,OL,1749.62,7029.360000000001,Indoor,Synthetic,Indoor,0
43527-7,43527,7,OL,369.68,7399.04,Outdoor,Natural,PartlyCloudy,0
43527-8,43527,8,OL,1481.78,8880.82,Outdoor,Natural,Clear,0
43527-9,43527,9,OL,76.77000000000001,8957.59,Outdoor,Natural,Clear,0
43532-1,43532,1,WR,3470.08,3470.08,Outdoor,Synthetic,Clear,0
43532-10,43532,10,WR,2182.29,29532.81,Outdoor,Natural,Cloudy,0
43532-11,43532,11,WR,2250.44,31783.25,Outdoor,Synthetic,Cloudy,0
43532-12,43532,12,WR,2904.78,34688.03,Outdoor,Natural,Clear,0
43532-13,43532,13,WR,1803.91,36491.94,Outdoor,Natural,Clear,0
43532-14,43532,14,WR,1749.62,38241.56,Outdoor,Natural,Clear,0
43532-15,43532,15,WR,2494.68,40736.24,Outdoor,Natural,Clear,0
43532-16,43532,16,WR,3924.4,44660.64,Outdoor,Natural,Cloudy,0
43532-17,43532,17,WR,3565.81,48226.45,Outdoor,Natural,Clear,0
43532-18,43532,18,WR,4648.86,52875.31,Outdoor,Natural,Clear,0
43532-19,43532,19,WR,3253.88,56129.19,Outdoor,Natural,Unknown,0
43532-2,43532,2,WR,2896.52,6366.6,Outdoor,Natural,Cloudy,0
43532-20,43532,20,WR,2603.19,58732.38,Outdoor,Synthetic,Cloudy,0
43532-21,43532,21,WR,1897.83,60630.21,Outdoor,Natural,Clear,0
43532-3,43532,3,WR,2508.06,8874.66,Unknown,Natural,Clear,0
43532-4,43532,4,WR,3321.4,12196.06,Outdoor,Natural,Clear,0
43532-5,43532,5,WR,3899.81,16095.87,Unknown,Synthetic,PartlyCloudy,4
43532-6,43532,6,WR,2512.83,18608.7,Unknown,Natural,Clear,0
43532-7,43532,7,WR,2111.79,20720.49,Outdoor,Natural,PartlyCloudy,0
43532-8,43532,8,WR,2881.74,23602.23,Outdoor,Natural,Clear,0
43532-9,43532,9,WR,3748.29,27350.52,Outdoor,Natural,Cloudy,0
43535-1,43535,1,LB,1645.47,1645.47,Outdoor,Natural,Clear,0
43535-10,43535,10,LB,1705.57,20570.91,Outdoor,Natural,Clear,0
43535-11,43535,11,LB,1532.11,22103.02,Outdoor,Natural,Cloudy,0
43535-12,43535,12,LB,1079.62,23182.64,Outdoor,Natural,Clear,0
43535-13,43535,13,LB,1688.99,24871.63,Unknown,Synthetic,Clear,0
43535-14,43535,14,LB,870.62,25742.25,Outdoor,Natural,Clear,0
43535-15,43535,15,LB,1308.43,27050.68,Outdoor,Natural,Cloudy,0
43535-16,43535,16,LB,838.5,27889.18,Outdoor,Natural,Clear,0
43535-17,43535,17,LB,323.88,28213.06,Indoor,Synthetic,Indoor,0
43535-18,43535,18,LB,1758.67,29971.73,Outdoor,Natural,Clear,0
43535-19,43535,19,LB,785.6800000000001,30757.41,Indoor,Synthetic,Indoor,0
43535-2,43535,2,LB,1612.49,3257.96,Outdoor,Synthetic,PartlyCloudy,0
43535-20,43535,20,LB,878.39,31635.8,Indoor,Synthetic,Unknown,0
43535-21,43535,21,LB,144.53,31780.33,Outdoor,Natural,PartlyCloudy,0
43535-22,43535,22,LB,985.14,32765.47,Indoor,Synthetic,Unknown,0
43535-23,43535,23,LB,958.91,33724.38,Indoor,Synthetic,Indoor,0
43535-24,43535,24,LB,807.27,34531.65,Indoor,Synthetic,Unknown,0
43535-25,43535,25,LB,1812.83,36344.48,Indoor,Synthetic,Indoor,0
43535-26,43535,26,LB,2191.96,38536.44,Indoor,Natural,Clear,0
43535-27,43535,27,LB,105.62,38642.06,Outdoor,Synthetic,Rain,0
43535-28,43535,28,LB,696.67,39338.73,Indoor,Synthetic,Indoor,0
43535-29,43535,29,LB,783.35,40122.08,Outdoor,Natural,Cloudy,0
43535-3,43535,3,LB,1640.3,4898.26,Outdoor,Natural,Clear,0
43535-4,43535,4,LB,2522.08,7420.34,Indoor,Natural,Indoor,0
43535-5,43535,5,LB,1793.57,9213.91,Indoor,Synthetic,Cloudy,0
43535-6,43535,6,LB,2628.61,11842.52,Outdoor,Natural,Cloudy,0
43535-7,43535,7,LB,1645.5,13488.02,Outdoor,Natural,Clear,0
43535-8,43535,8,LB,2645.58,16133.6,Outdoor,Natural,Rain,0
43535-9,43535,9,LB,2731.74,18865.34,Outdoor,Natural,Clear,0
43540-1,43540,1,LB,2523.69,2523.69,Outdoor,Natural,Clear,0
43540-10,43540,10,LB,2286.74,16863.1,Outdoor,Natural,Rain,0
43540-11,43540,11,LB,2858.91,19722.01,Outdoor,Natural,Clear,0
43540-12,43540,12,LB,2373.76,22095.77,Outdoor,Natural,PartlyCloudy,0
43540-13,43540,13,LB,1978.8,24074.57,Unknown,Synthetic,Rain,0
43540-14,43540,14,LB,2073.48,26148.05,Outdoor,Natural,PartlyCloudy,0
43540-15,43540,15,LB,2001.9,28149.95,Outdoor,Natural,PartlyCloudy,0
43540-16,43540,16,LB,2371.29,30521.24,Outdoor,Natural,Clear,0
43540-17,43540,17,LB,2051.0,32572.24,Indoor,Synthetic,Indoor,0
43540-18,43540,18,LB,1287.56,33859.8,Outdoor,Natural,Clear,0
43540-19,43540,19,LB,707.7,34567.5,Outdoor,Natural,Clear,0
43540-2,43540,2,LB,2096.06,4619.75,Outdoor,Natural,Cloudy,0
43540-3,43540,3,LB,417.2,5036.95,Outdoor,Natural,Clear,1
43540-4,43540,4,LB,2146.05,7183.0,Unknown,Natural,Clear,0
43540-5,43540,5,LB,1563.34,8746.34,Outdoor,Natural,Rain,0
43540-6,43540,6,LB,928.1,9674.44,Outdoor,Natural,Cloudy,0
43540-7,43540,7,LB,54.83,9729.27,Outdoor,Natural,Cloudy,4
43540-8,43540,8,LB,2724.46,12453.73,Outdoor,Natural,Cloudy,0
